OrderID,CustomerID,CustomerName,Age,Gender,City,State,Category,ProductName,Quantity,UnitPrice,Discount,ShippingCost,PaymentMethod,OrderDate,DeliveryDays,Rating,CustomerSatisfaction,TotalPrice,DiscountAmount,FinalPrice
ORD00864,CUST0042,Emily Davis,69.0,Female,Chicago,IL,Books,Laptop,4,115.14,0,15.1,Cash,2024-10-20,8,,Very Satisfied,460.56,0.0,475.66
ORD00865,CUST0089,Amy Taylor,53.0,Male,Houston,NY,Clothing,Coffee,3,371.69,20,4.16,Cash,2024-04-07,6,5.0,Very Satisfied,1115.07,223.014,896.2159999999999
ORD00866,CUST0296,James Harris,39.0,Female,Houston,CA,Beauty,Sofa,4,102.68,15,6.75,Credit Card,2024-05-15,6,5.0,Very Satisfied,410.72,61.608000000000004,355.862
ORD00867,CUST0295,Mike Johnson,59.0,Male,Philadelphia,OH,Toys,Laptop,4,291.01,5,16.19,Debit Card,2024-10-03,14,5.0,Very Satisfied,1164.04,58.202,1122.028
ORD00868,CUST0104,James Harris,43.0,Male,San Jose,FL,Clothing,Headphones,5,115.47,10,13.91,Credit Card,2024-11-07,1,5.0,Satisfied,577.35,57.73500000000001,533.525
ORD00869,CUST0014,Tom Martinez,29.0,Male,New York,CA,Toys,Basketball,3,432.2,10,15.32,Credit Card,2024-10-28,5,4.0,Neutral,1296.6,129.66,1182.2599999999998
ORD00870,CUST0288,Jennifer Lee,34.0,Male,Houston,CA,Electronics,Jeans,1,471.67,15,8.82,Debit Card,2024-02-12,3,4.0,Satisfied,471.67,70.7505,409.7395
ORD00871,CUST0179,Amy Taylor,31.0,Female,San Jose,WA,Home & Garden,Chocolate,2,264.06,5,14.33,Cash,2024-04-29,10,5.0,Very Satisfied,528.12,26.406000000000002,516.044
ORD00872,CUST0125,Jessica White,31.0,Male,Houston,PA,Clothing,Basketball,5,182.63,10,7.73,Credit Card,2024-08-07,1,4.0,Neutral,913.15,91.315,829.565
ORD00873,CUST0023,Robert Garcia,51.0,Female,San Jose,AZ,Toys,Shampoo,3,124.69,5,4.23,Credit Card,2024-02-15,8,5.0,Neutral,374.07,18.703500000000002,359.5965
ORD00874,CUST0063,Jane Doe,37.0,Female,New York,GA,Food,Jeans,4,34.39,20,12.65,Credit Card,2024-08-23,7,5.0,Very Dissatisfied,137.56,27.512,122.69800000000001
ORD00875,CUST0143,Emily Davis,28.0,Male,Dallas,PA,Home & Garden,Shampoo,3,141.57,5,19.52,Cash,2024-02-17,7,4.0,Very Satisfied,424.71,21.235500000000002,422.99449999999996
ORD00876,CUST0153,Jennifer Lee,33.0,Female,Houston,WA,Clothing,Basketball,2,330.58,5,6.21,Credit Card,2024-07-16,12,5.0,Neutral,661.16,33.058,634.312
ORD00877,CUST0145,Chris Wilson,68.0,Female,San Antonio,FL,Food,Sofa,2,271.47,10,9.22,PayPal,2024-03-24,10,3.0,Dissatisfied,542.94,54.29400000000001,497.8660000000001
ORD00878,CUST0225,Jennifer Lee,48.0,Female,Chicago,GA,Food,Coffee,1,472.58,15,13.48,Debit Card,2024-01-31,14,4.0,Satisfied,472.58,70.887,415.173
ORD00879,CUST0104,William Moore,23.0,Male,San Jose,GA,Sports,Lipstick,1,204.18,5,10.83,PayPal,2024-06-09,10,4.0,Satisfied,204.18,10.209000000000001,204.80100000000002
ORD00880,CUST0104,Tom Martinez,36.0,Male,Chicago,WA,Food,Basketball,2,349.99,0,16.87,Cash,2024-03-11,10,4.0,Very Satisfied,699.98,0.0,716.85
ORD00881,CUST0039,William Moore,54.0,Female,San Diego,TX,Toys,Novel,5,249.77,5,15.23,Credit Card,2024-01-08,4,5.0,Dissatisfied,1248.8500000000001,62.44250000000001,1201.6375
ORD00882,CUST0198,Mike Johnson,21.0,Female,San Diego,CA,Sports,Jeans,5,261.16,25,1.17,Debit Card,2024-02-21,13,5.0,Satisfied,1305.8000000000002,326.45000000000005,980.5200000000001
ORD00883,CUST0134,Amy Taylor,64.0,Female,New York,OH,Electronics,Chocolate,4,141.21,10,19.97,Credit Card,2024-02-14,11,4.0,Dissatisfied,564.84,56.48400000000001,528.326
ORD00884,CUST0067,Mike Johnson,21.0,Male,San Jose,TX,Toys,Coffee,1,232.93,15,15.05,Cash,2024-10-19,6,5.0,Neutral,232.93,34.9395,213.0405
ORD00885,CUST0179,Chris Wilson,37.0,Female,Los Angeles,WA,Beauty,Doll,4,240.68,0,17.28,Debit Card,2024-10-26,13,5.0,Satisfied,962.72,0.0,980.0
ORD00886,CUST0042,Jessica White,27.0,Male,San Diego,TX,Food,Laptop,1,356.25,5,13.02,PayPal,2024-02-07,9,4.0,Satisfied,356.25,17.8125,351.4575
ORD00887,CUST0015,Sarah Williams,41.0,Female,New York,OH,Electronics,Jeans,2,470.91,10,17.13,Debit Card,2024-12-20,14,4.0,Very Satisfied,941.82,94.18200000000002,864.768
ORD00888,CUST0111,William Moore,52.0,Male,San Diego,WA,Home & Garden,Headphones,5,171.37,15,2.25,Credit Card,2024-08-18,3,5.0,Very Satisfied,856.85,128.5275,730.5725
ORD00889,CUST0157,Lisa Anderson,43.0,Female,San Diego,WA,Clothing,T-Shirt,5,30.68,0,6.95,Debit Card,2024-09-18,9,5.0,Neutral,153.4,0.0,160.35
ORD00890,CUST0289,William Moore,54.0,Male,Los Angeles,GA,Food,Coffee,2,253.18,15,17.53,Cash,2024-03-08,4,4.0,Neutral,506.36,75.954,447.93600000000004
ORD00891,CUST0231,Chris Wilson,55.0,Male,Houston,TX,Books,Coffee,4,276.79,5,4.03,Cash,2024-06-27,5,2.0,Satisfied,1107.16,55.358000000000004,1055.832
ORD00892,CUST0157,David Brown,38.0,Female,Philadelphia,NY,Electronics,Shampoo,4,92.54,0,1.56,Debit Card,2024-12-22,7,5.0,Neutral,370.16,0.0,371.72
ORD00893,CUST0038,Chris Wilson,,Male,Dallas,IL,Books,Novel,3,382.63,0,15.76,Cash,2024-07-04,6,5.0,Very Satisfied,1147.8899999999999,0.0,1163.6499999999999
ORD00894,CUST0097,Mike Johnson,56.0,Male,San Diego,WA,Food,Lamp,1,492.62,0,16.71,Cash,2024-07-19,10,3.0,Satisfied,492.62,0.0,509.33
ORD00895,CUST0289,Jennifer Lee,38.0,Male,San Diego,TX,Books,Doll,4,473.43,5,3.25,Cash,2024-01-13,8,5.0,Satisfied,1893.72,94.686,1802.284
ORD00896,CUST0254,Jane Doe,27.0,Female,San Antonio,AZ,Food,Jeans,2,106.58,0,17.09,PayPal,2024-08-01,8,4.0,Very Satisfied,213.16,0.0,230.25
ORD00897,CUST0196,Emily Davis,55.0,Female,Dallas,FL,Clothing,Smartphone,4,438.93,0,13.74,Credit Card,2024-08-07,8,5.0,Very Dissatisfied,1755.72,0.0,1769.46
ORD00898,CUST0086,Jane Doe,63.0,Male,Los Angeles,AZ,Home & Garden,Sofa,5,355.2,15,10.4,Cash,2024-10-12,3,4.0,Neutral,1776.0,266.4,1520.0
ORD00899,CUST0010,Mike Johnson,21.0,Female,Chicago,TX,Clothing,Doll,1,232.38,0,16.61,Debit Card,2024-08-31,14,4.0,Satisfied,232.38,0.0,248.99
ORD00900,CUST0005,Emily Davis,62.0,Female,San Jose,CA,Toys,Sofa,3,274.9,0,8.38,Cash,2024-12-21,10,3.0,Satisfied,824.6999999999999,0.0,833.0799999999999
ORD00901,CUST0123,David Brown,37.0,Male,San Diego,CA,Electronics,Basketball,1,426.3,5,3.88,PayPal,2024-09-14,6,,Very Satisfied,426.3,21.315,408.865
ORD00902,CUST0118,Lisa Anderson,34.0,Female,Philadelphia,TX,Books,Basketball,5,245.27,5,5.7,Debit Card,2024-02-27,7,5.0,Satisfied,1226.3500000000001,61.31750000000001,1170.7325
ORD00903,CUST0294,Tom Martinez,24.0,Female,San Jose,GA,Clothing,Chocolate,5,192.87,10,10.1,Credit Card,2024-02-05,9,5.0,Neutral,964.35,96.435,878.015
ORD00904,CUST0159,Robert Garcia,21.0,Female,Dallas,GA,Food,Doll,5,251.69,5,10.63,Debit Card,2024-11-23,10,5.0,Dissatisfied,1258.45,62.92250000000001,1206.1575000000003
ORD00905,CUST0228,Mike Johnson,46.0,Male,San Jose,WA,Clothing,Sofa,5,293.77,10,16.11,Debit Card,2024-07-11,10,4.0,Neutral,1468.85,146.885,1338.0749999999998
ORD00906,CUST0216,Jennifer Lee,31.0,Female,Houston,OH,Clothing,Chocolate,2,102.65,10,15.83,Debit Card,2024-11-28,14,5.0,Very Satisfied,205.3,20.53,200.60000000000002
ORD00907,CUST0184,Amy Taylor,20.0,Female,San Diego,IL,Electronics,Cookbook,3,451.44,0,11.63,Debit Card,2024-02-19,12,3.0,Satisfied,1354.32,0.0,1365.95
ORD00908,CUST0015,Mike Johnson,41.0,Male,San Jose,WA,Home & Garden,Doll,5,340.35,0,15.62,Cash,2024-02-01,4,5.0,Very Satisfied,1701.75,0.0,1717.37
ORD00909,CUST0157,Mike Johnson,54.0,Male,Chicago,AZ,Beauty,Novel,5,320.3,5,3.84,Credit Card,2024-04-07,5,4.0,Very Satisfied,1601.5,80.075,1525.2649999999999
ORD00910,CUST0136,William Moore,33.0,Male,Chicago,IL,Clothing,Novel,4,58.75,0,1.0,Cash,2024-02-12,8,4.0,Satisfied,235.0,0.0,236.0
ORD00911,CUST0261,William Moore,69.0,Male,San Diego,AZ,Electronics,Laptop,3,306.05,10,17.47,PayPal,2024-12-16,1,4.0,Satisfied,918.1500000000001,91.81500000000001,843.8050000000001
ORD00912,CUST0157,Emily Davis,21.0,Female,Phoenix,GA,Books,Jeans,1,69.27,5,1.51,PayPal,2024-11-29,12,5.0,Very Satisfied,69.27,3.4635,67.3165
ORD00913,CUST0047,James Harris,41.0,Male,Chicago,TX,Food,Lamp,3,48.56,0,4.93,Debit Card,2024-11-05,6,5.0,Satisfied,145.68,0.0,150.61
ORD00914,CUST0173,James Harris,51.0,Male,San Jose,OH,Toys,Sofa,3,268.38,0,13.91,Cash,2024-02-16,4,5.0,Neutral,805.14,0.0,819.05
ORD00915,CUST0130,John Smith,47.0,Female,New York,AZ,Beauty,Jeans,3,207.36,0,8.19,Cash,2024-09-26,5,4.0,Very Satisfied,622.08,0.0,630.2700000000001
ORD00916,CUST0095,Chris Wilson,35.0,Male,Chicago,GA,Sports,Novel,5,298.52,5,17.53,Credit Card,2024-11-06,11,5.0,Neutral,1492.6,74.63,1435.4999999999998
ORD00917,CUST0115,Jennifer Lee,36.0,Other,Dallas,OH,Beauty,Headphones,5,53.72,5,5.96,Credit Card,2024-03-03,5,4.0,Very Satisfied,268.6,13.430000000000001,261.13
ORD00918,CUST0243,John Smith,48.0,Male,Phoenix,WA,Food,Sofa,2,221.18,5,0.24,Credit Card,2024-01-19,2,5.0,Satisfied,442.36,22.118000000000002,420.482
ORD00919,CUST0292,Jessica White,36.0,Male,San Jose,TX,Beauty,Coffee,1,95.65,0,6.01,Cash,2024-12-12,8,5.0,Neutral,95.65,0.0,101.66000000000001
ORD00920,CUST0282,David Brown,66.0,Male,Los Angeles,,Food,Jeans,4,493.68,10,11.56,Credit Card,2024-04-10,2,4.0,Satisfied,1974.72,197.472,1788.808
ORD00921,CUST0299,James Harris,63.0,Male,San Antonio,CA,Electronics,Novel,3,284.96,15,7.52,Credit Card,2024-02-06,4,1.0,Dissatisfied,854.8799999999999,128.23199999999997,734.1679999999999
ORD00922,CUST0283,Amy Taylor,36.0,Male,Los Angeles,PA,Sports,T-Shirt,1,346.84,0,10.7,Credit Card,2024-04-16,12,4.0,Very Satisfied,346.84,0.0,357.53999999999996
ORD00923,CUST0069,William Moore,39.0,Female,Houston,OH,Clothing,Novel,1,169.45,5,17.53,Debit Card,2024-04-01,13,4.0,Satisfied,169.45,8.4725,178.5075
ORD00924,CUST0148,Lisa Anderson,41.0,Other,San Antonio,FL,Clothing,Basketball,2,56.42,25,18.25,PayPal,2024-11-03,5,3.0,Satisfied,112.84,28.21,102.88
ORD00925,CUST0011,Sarah Williams,62.0,Male,Houston,FL,Beauty,Chocolate,4,488.18,0,5.32,PayPal,2024-07-03,14,3.0,Neutral,1952.72,0.0,1958.04
ORD00926,CUST0254,David Brown,29.0,Female,San Antonio,OH,Electronics,Coffee,3,150.27,5,9.24,Cash,2024-08-03,1,4.0,Neutral,450.81000000000006,22.540500000000005,437.50950000000006
ORD00927,CUST0038,Sarah Williams,47.0,Female,San Antonio,FL,Sports,Smartphone,4,217.67,0,10.98,Cash,2024-01-28,6,5.0,Neutral,870.68,0.0,881.66
ORD00928,CUST0134,Jennifer Lee,55.0,Female,New York,AZ,Clothing,Cookbook,2,328.43,10,18.98,Debit Card,2024-02-05,2,5.0,Neutral,656.86,65.686,610.154
ORD00929,CUST0200,Jennifer Lee,48.0,Male,Philadelphia,FL,Books,Shampoo,5,22.1,0,19.97,PayPal,2024-11-15,14,3.0,Very Satisfied,110.5,0.0,130.47
ORD00930,CUST0023,Jessica White,53.0,Male,Dallas,GA,Home & Garden,Cookbook,1,407.03,25,4.71,Credit Card,2024-01-18,5,4.0,Satisfied,407.03,101.7575,309.98249999999996
ORD00931,CUST0218,Sarah Williams,36.0,Male,Los Angeles,IL,Home & Garden,Coffee,3,272.92,10,14.54,Credit Card,2024-12-10,6,4.0,Satisfied,818.76,81.876,751.424
ORD00932,CUST0141,Jennifer Lee,65.0,Female,Chicago,AZ,Clothing,Chocolate,5,146.33,10,7.56,Cash,2024-07-14,11,4.0,Satisfied,731.6500000000001,73.165,666.0450000000001
ORD00933,CUST0104,Lisa Anderson,62.0,female,San Jose,FL,Sports,Basketball,2,40.19,10,0.16,PayPal,2024-03-18,8,5.0,Very Dissatisfied,80.38,8.038,72.502
ORD00934,CUST0210,Jane Doe,53.0,Male,Phoenix,WA,Toys,Basketball,4,89.62,5,0.19,Cash,2024-06-15,9,5.0,Very Satisfied,358.48,17.924000000000003,340.74600000000004
ORD00935,CUST0111,John Smith,47.0,Male,Dallas,CA,Clothing,Shampoo,1,448.57,5,9.21,Cash,2024-03-30,13,5.0,Satisfied,448.57,22.4285,435.3515
ORD00936,CUST0104,Mike Johnson,66.0,Female,Houston,TX,Toys,Sofa,3,346.15,15,9.77,Credit Card,2024-09-20,12,4.0,Satisfied,1038.4499999999998,155.76749999999996,892.4524999999999
ORD00937,CUST0171,Tom Martinez,50.0,Female,New York,FL,Toys,T-Shirt,5,132.45,25,0.45,Credit Card,2024-07-26,6,5.0,Dissatisfied,662.25,165.5625,497.1375
ORD00938,CUST0133,Sarah Williams,35.0,Other,Houston,NY,Food,T-Shirt,5,7383.035907437421,5,13.74,PayPal,2024-07-30,5,4.0,Dissatisfied,210.7,10.535,213.905
ORD00939,CUST0293,Amy Taylor,69.0,Female,Philadelphia,CA,Food,Shampoo,1,348.4,20,5.88,Cash,2024-09-27,12,5.0,Very Satisfied,348.4,69.67999999999999,284.59999999999997
ORD00940,CUST0127,David Brown,66.0,Male,Phoenix,WA,Sports,Sofa,4,290.48,5,11.2,Debit Card,2024-09-19,4,5.0,Very Satisfied,1161.92,58.096000000000004,1115.0240000000001
ORD00941,CUST0106,Jane Doe,45.0,Female,New York,GA,Toys,Jeans,2,208.21,5,6.02,PayPal,2024-09-29,2,5.0,Satisfied,416.42,20.821,401.61899999999997
ORD00942,CUST0092,Sarah Williams,64.0,Female,Houston,FL,Books,Sofa,4,188.17,5,3.34,Cash,2024-12-07,2,5.0,Satisfied,752.68,37.634,718.386
ORD00943,CUST0287,Jane Doe,28.0,Male,Philadelphia,GA,Sports,Lamp,4,116.24,0,8.14,PayPal,2024-08-01,7,2.0,,464.96,0.0,473.09999999999997
ORD00944,CUST0051,James Harris,62.0,Female,San Jose,FL,Clothing,Lamp,4,338.11,0,4.65,PayPal,2024-03-04,5,5.0,Satisfied,1352.44,0.0,1357.0900000000001
ORD00945,CUST0029,Jane Doe,50.0,Female,San Jose,PA,Beauty,Cookbook,1,485.63,0,10.7,PayPal,2024-01-12,7,3.0,Very Satisfied,485.63,0.0,496.33
ORD00946,CUST0296,Sarah Williams,34.0,Male,Houston,IL,Books,Novel,1,96.1,5,3.98,Debit Card,2024-07-28,13,4.0,Satisfied,96.1,4.805,95.27499999999999
ORD00947,CUST0297,Emily Davis,23.0,Female,Dallas,GA,Electronics,Shampoo,2,302.59,0,10.17,Debit Card,2024-11-07,11,2.0,Satisfied,605.18,0.0,615.3499999999999
ORD00948,CUST0214,Chris Wilson,21.0,Female,Phoenix,IL,Home & Garden,Sofa,4,217.85,5,3.15,Credit Card,2024-06-22,1,,Neutral,871.4,43.57,830.9799999999999
ORD00949,CUST0267,Amy Taylor,37.0,Female,San Diego,CA,Clothing,Lipstick,1,228.88,25,13.42,Credit Card,2024-09-12,1,5.0,Very Satisfied,228.88,57.22,185.07999999999998
ORD00950,CUST0257,Mike Johnson,65.0,Male,Dallas,PA,Clothing,Sofa,2,134.53,0,15.08,Cash,2024-04-10,5,5.0,Very Satisfied,269.06,0.0,284.14
ORD00951,CUST0101,Mike Johnson,64.0,Male,San Jose,TX,Clothing,Coffee,2,414.32,5,2.21,PayPal,2024-01-16,2,5.0,Very Dissatisfied,828.64,41.432,789.418
ORD00952,CUST0110,Amy Taylor,44.0,Female,Phoenix,AZ,Books,Chocolate,4,247.78,0,9.36,Cash,2024-07-15,8,4.0,Very Satisfied,991.12,0.0,1000.48
ORD00953,CUST0182,Emily Davis,32.0,Male,Philadelphia,IL,Electronics,Jeans,3,276.27,0,1.42,Credit Card,2024-09-14,14,5.0,Neutral,828.81,0.0,830.2299999999999
ORD00954,CUST0001,William Moore,23.0,Female,New York,PA,Beauty,Laptop,4,159.33,10,11.96,Debit Card,2024-08-31,3,,Satisfied,637.32,63.732000000000006,585.5480000000001
ORD00955,CUST0055,Jennifer Lee,64.0,Female,San Antonio,IL,Sports,Cookbook,3,99.09,5,5.29,Credit Card,2024-12-13,1,4.0,Satisfied,297.27,14.8635,287.6965
ORD00956,CUST0149,Mike Johnson,31.0,Male,Houston,OH,Food,Cookbook,2,52.1,10,10.55,Cash,2024-09-05,13,3.0,Very Satisfied,104.2,10.420000000000002,104.33
ORD00957,CUST0137,William Moore,28.0,Female,Los Angeles,WA,Electronics,Cookbook,1,359.92,0,10.35,Credit Card,2024-04-14,2,5.0,Very Satisfied,359.92,0.0,370.27000000000004
ORD00958,CUST0202,Jane Doe,56.0,Female,Phoenix,TX,Books,Coffee,5,106.15,5,18.49,Cash,2024-06-30,10,,Satisfied,530.75,26.5375,522.7025
ORD00959,CUST0117,Lisa Anderson,26.0,Male,Chicago,WA,Clothing,Doll,2,348.14,0,10.98,Cash,2024-06-03,10,5.0,Very Satisfied,696.28,0.0,707.26
ORD00960,CUST0154,David Brown,43.0,Female,Philadelphia,FL,Home & Garden,Novel,1,201.28,0,11.66,Cash,2024-10-13,7,5.0,Satisfied,201.28,0.0,212.94
ORD00961,CUST0291,James Harris,33.0,Female,San Diego,IL,Clothing,Shampoo,2,213.73,0,8.03,Cash,2024-06-17,6,5.0,Very Satisfied,427.46,0.0,435.48999999999995
ORD00962,CUST0063,John Smith,22.0,Female,San Antonio,FL,Sports,Basketball,4,239.9,0,18.98,Credit Card,2024-02-16,12,5.0,Neutral,959.6,0.0,978.58
ORD00963,CUST0244,Mike Johnson,69.0,Female,Chicago,NY,Toys,Shampoo,3,190.18,0,15.54,Cash,2024-02-12,8,5.0,Dissatisfied,570.54,0.0,586.0799999999999
ORD00964,CUST0025,Amy Taylor,27.0,Male,San Diego,IL,Home & Garden,Headphones,2,59.3,0,5.71,Cash,2024-11-16,7,5.0,Very Satisfied,118.6,0.0,124.30999999999999
ORD00965,CUST0090,Lisa Anderson,67.0,Female,Los Angeles,PA,Clothing,Laptop,1,161.72,25,16.88,PayPal,2024-11-01,14,4.0,Very Satisfied,161.72,40.43,138.17
ORD00966,CUST0075,Sarah Williams,20.0,Female,San Jose,TX,Beauty,Doll,4,335.23,0,8.65,Cash,2024-08-08,10,5.0,Neutral,1340.92,0.0,1349.5700000000002
ORD00967,CUST0294,Jessica White,30.0,Female,Dallas,FL,Home & Garden,Lipstick,5,336.23,0,16.57,Credit Card,2024-01-01,13,4.0,Satisfied,1681.15,0.0,1697.72
ORD00968,CUST0210,Chris Wilson,60.0,Female,Houston,IL,Toys,Lipstick,4,150.25,0,16.46,Cash,2024-07-18,8,5.0,Very Satisfied,601.0,0.0,617.46
ORD00969,CUST0017,Amy Taylor,66.0,Male,New York,NY,Food,Novel,3,235.45,5,3.78,Debit Card,2024-05-23,3,4.0,Satisfied,706.3499999999999,35.317499999999995,674.8124999999999
ORD00970,CUST0128,Jennifer Lee,47.0,Female,San Diego,WA,Electronics,Lamp,4,104.79,0,14.02,Debit Card,2024-01-28,6,3.0,Very Satisfied,419.16,0.0,433.18
ORD00971,CUST0251,Jessica White,62.0,Male,San Antonio,PA,Books,Shampoo,5,113.08,15,5.81,Cash,2024-12-07,13,1.0,Very Satisfied,565.4,84.80999999999999,486.4
ORD00972,CUST0179,Jessica White,23.0,Male,Phoenix,OH,Food,Jeans,1,21.29,25,5.95,Debit Card,2024-12-03,7,5.0,Very Dissatisfied,21.29,5.3225,21.9175
ORD00973,CUST0182,Jane Doe,34.0,Male,San Jose,IL,Clothing,Basketball,2,449.41,0,5.93,Debit Card,2024-10-04,10,4.0,Neutral,898.82,0.0,904.75
ORD00974,CUST0152,Chris Wilson,62.0,Other,Phoenix,OH,Sports,Lamp,3,113.25,5,14.51,Credit Card,2024-02-10,11,4.0,Neutral,339.75,16.9875,337.2725
ORD00975,CUST0025,David Brown,68.0,Female,San Antonio,CA,Electronics,Basketball,5,121.49,0,4.6,PayPal,2024-11-27,1,3.0,Very Satisfied,607.4499999999999,0.0,612.05
ORD00976,CUST0180,David Brown,,Female,Phoenix,TX,Food,T-Shirt,3,147.0,10,0.02,Debit Card,2024-05-26,1,4.0,Very Satisfied,441.0,44.1,396.91999999999996
ORD00977,CUST0198,Emily Davis,59.0,Female,San Diego,IL,Clothing,Cookbook,4,,5,14.3,Debit Card,2024-12-10,7,3.0,Dissatisfied,289.72,14.486000000000002,289.53400000000005
ORD00978,CUST0161,William Moore,52.0,Female,Philadelphia,GA,Electronics,Doll,3,323.24,0,3.42,PayPal,2024-06-26,13,4.0,Very Satisfied,969.72,0.0,973.14
ORD00979,CUST0177,Tom Martinez,63.0,Female,Phoenix,NY,Food,Basketball,5,46.82,0,2.09,PayPal,2024-11-10,11,4.0,Satisfied,234.1,0.0,236.19
ORD00980,CUST0285,Jessica White,43.0,Female,Dallas,FL,Sports,Chocolate,2,9015.096911496832,10,4.75,Debit Card,2024-11-20,13,4.0,Very Satisfied,151.52,15.152000000000001,141.118
ORD00981,CUST0063,Emily Davis,68.0,Male,Los Angeles,GA,Clothing,Smartphone,2,325.93,5,7.6,Cash,2024-06-15,3,4.0,Satisfied,651.86,32.593,626.8670000000001
ORD00982,CUST0150,Jennifer Lee,22.0,Male,New York,CA,Toys,Cookbook,3,176.43,0,9.52,Debit Card,2024-05-02,3,4.0,Very Satisfied,529.29,0.0,538.81
ORD00983,CUST0154,William Moore,46.0,Female,San Diego,TX,Toys,Cookbook,1,5916.466817797108,10,0.89,Cash,2024-03-14,5,5.0,Very Satisfied,356.89,35.689,322.09099999999995
ORD00984,CUST0156,James Harris,54.0,Female,Chicago,WA,Sports,Jeans,3,283.14,5,19.41,Cash,2024-08-26,11,4.0,Dissatisfied,849.42,42.471000000000004,826.3589999999999
ORD00985,CUST0049,Jessica White,37.0,Male,San Antonio,PA,Home & Garden,Doll,4,135.45,15,14.32,Cash,2024-09-05,6,4.0,Satisfied,541.8,81.27,474.84999999999997
ORD00986,CUST0084,Lisa Anderson,66.0,Male,San Jose,OH,Sports,Laptop,2,328.91,0,6.46,PayPal,2024-09-19,2,3.0,Very Satisfied,657.82,0.0,664.2800000000001
ORD00987,CUST0177,Chris Wilson,38.0,Female,San Diego,CA,Home & Garden,Lamp,2,66.97,10,6.37,Debit Card,2024-09-08,3,4.0,Neutral,133.94,13.394,126.916
ORD00988,CUST0148,Tom Martinez,27.0,Male,Philadelphia,FL,Clothing,Basketball,2,272.84,10,8.97,Debit Card,2024-12-22,6,2.0,Very Satisfied,545.68,54.568,500.082
ORD00989,CUST0118,Sarah Williams,22.0,Female,San Jose,PA,Food,Basketball,1,224.2,0,12.52,Credit Card,2024-04-20,3,2.0,Satisfied,224.2,0.0,236.72
ORD00990,CUST0063,Jane Doe,53.0,M,Dallas,WA,Home & Garden,T-Shirt,1,141.26,10,2.93,PayPal,2024-06-28,14,5.0,Satisfied,141.26,14.126,130.064
ORD00991,CUST0189,Chris Wilson,23.0,Male,San Antonio,FL,Clothing,Cookbook,5,305.96,5,3.78,Credit Card,2024-07-06,5,5.0,Very Satisfied,1529.8,76.49,1457.09
ORD00992,CUST0049,Emily Davis,43.0,Male,San Jose,NY,Clothing,Sofa,3,,20,17.19,Credit Card,2024-11-03,9,4.0,Satisfied,1310.85,262.17,1065.87
ORD00993,CUST0257,John Smith,21.0,Female,Phoenix,OH,Beauty,Shampoo,3,499.46,0,5.13,Cash,2024-07-25,12,5.0,Neutral,1498.3799999999999,0.0,1503.51
ORD00994,CUST0224,Robert Garcia,56.0,Female,San Diego,GA,Books,Headphones,4,307.8,10,7.6,PayPal,2024-08-21,3,2.0,Very Dissatisfied,1231.2,123.12,1115.6799999999998
ORD00995,CUST0141,Tom Martinez,56.0,Female,Los Angeles,IL,Clothing,Sofa,2,208.31,0,17.43,Credit Card,2024-01-24,12,5.0,Satisfied,416.62,0.0,434.05
ORD00996,CUST0215,Tom Martinez,67.0,Other,San Antonio,,Home & Garden,Shampoo,1,120.35,25,13.26,Debit Card,2024-01-26,11,3.0,Very Satisfied,120.35,30.0875,103.5225
ORD00997,CUST0211,Jennifer Lee,52.0,Male,Houston,IL,Books,Basketball,4,135.98,0,6.83,Credit Card,2024-08-05,13,5.0,Very Satisfied,543.92,0.0,550.75
ORD00998,CUST0032,Jane Doe,18.0,Female,,PA,Books,Sofa,4,244.93,25,13.67,PayPal,2024-12-11,13,3.0,Satisfied,979.72,244.93,748.4599999999999
ORD00999,CUST0158,Mike Johnson,41.0,Female,New York,IL,Clothing,Jeans,1,189.97,20,0.39,Debit Card,2024-01-10,6,5.0,Very Satisfied,189.97,37.994,152.36599999999999
ORD01000,CUST0285,David Brown,53.0,Female,San Antonio,GA,Sports,Smartphone,3,457.77,0,14.71,Debit Card,2024-01-17,11,4.0,Satisfied,1373.31,0.0,1388.02
ORD00995,CUST0141,Tom Martinez,56.0,Female,Los Angeles,IL,Clothing,Sofa,2,208.31,0,17.43,Credit Card,2024-01-24,12,5.0,Satisfied,416.62,0.0,434.05
ORD00804,CUST0094,Amy Taylor,46.0,Male,San Jose,OH,Books,T-Shirt,2,103.83,10,5.93,PayPal,2024-11-15,9,3.0,Very Satisfied,207.66,20.766000000000002,192.824
ORD00300,CUST0288,James Harris,21.0,Male,Los Angeles,IL,Toys,Coffee,1,90.39,0,10.46,PayPal,2024-04-13,14,5.0,Neutral,90.39,0.0,100.85
ORD00432,CUST0090,Lisa Anderson,18.0,Male,Chicago,NY,Beauty,Jeans,5,250.95,5,0.19,Cash,2024-05-27,11,5.0,Dissatisfied,1254.75,62.737500000000004,1192.2025
ORD00053,CUST0191,Emily Davis,18.0,Female,Chicago,IL,Electronics,Shampoo,1,124.12,15,5.04,Cash,2024-06-07,10,4.0,Very Dissatisfied,124.12,18.618,110.54200000000002
ORD00274,CUST0220,Chris Wilson,21.0,Male,Chicago,TX,Home & Garden,Lamp,2,472.45,20,7.82,Cash,2024-02-04,10,4.0,Dissatisfied,944.9,188.98000000000002,763.74
ORD00169,CUST0113,Emily Davis,32.0,Male,New York,PA,Food,Basketball,1,77.81,10,4.43,Debit Card,2024-11-11,14,3.0,Very Satisfied,77.81,7.781000000000001,74.459
